時刻,始値,高値,安値,終値,出来高
09:09,56000,56710,55400,56520,0
09:10,56510,56800,55790,55860,508700
09:11,55830,56390,55450,55720,464100
09:12,55730,56010,55460,55810,381300
09:13,55820,55960,55330,55390,307600
09:14,55410,55840,55230,55790,334600
09:15,55770,56100,55580,56030,378700
09:16,56050,56060,55500,55550,289400
09:17,55560,55780,55440,55560,228100
09:18,55560,55790,55110,55210,338900
09:19,55240,55510,55210,55360,203300
09:20,55360,55550,55130,55530,323500
09:21,55550,55790,55520,55710,164100
09:22,55720,55750,55460,55490,190400
09:23,55480,55510,55340,55360,140200
09:24,55350,55590,55330,55500,227700
09:25,55530,55780,55470,55750,158400
09:26,55750,55890,55570,55650,327900
09:27,55650,55780,55430,55560,213800
09:28,55570,55700,55540,55700,108200
09:29,55700,55770,55670,55730,113100
09:30,55720,55730,55260,55280,268500
09:31,55280,55290,54840,54990,477300
09:32,54980,55000,54810,54950,191200
09:33,54960,55250,54920,55210,205200
09:34,55210,55370,55180,55330,152300
09:35,55340,55350,55120,55240,161600
09:36,55240,55320,54980,55170,188600
09:37,55160,55220,54970,55080,115700
09:38,55070,55270,54900,54940,250700
09:39,54940,54960,54650,54700,295800
09:40,54700,54930,54590,54850,193600
09:41,54840,54990,54830,54910,132100
09:42,54910,55150,54870,55020,277000
09:43,55020,55080,54870,54890,122800
09:44,54880,54930,54730,54860,180100
09:45,54870,54880,54330,54400,378200
09:46,54400,54620,54360,54500,156800
09:47,54520,54550,54210,54220,207000
09:48,54220,54310,54170,54240,175200
09:49,54240,54450,54210,54350,203100
09:50,54350,54630,54280,54550,194500
09:51,54560,54680,54420,54670,116600
09:52,54670,54840,54660,54780,202100
09:53,54770,55020,54760,54900,347400
09:54,54910,55130,54870,55080,175600
09:55,55090,55280,55020,55100,239200
09:56,55100,55170,54760,54840,322600
09:57,54830,55350,54810,55300,261300
09:58,55300,55410,55220,55290,253900
09:59,55300,55440,55290,55420,190400
10:00,55420,55430,55110,55110,175800
10:01,55130,55200,54770,54800,240400
10:02,54810,54980,54790,54930,140400
10:03,54930,55040,54880,55000,111400
10:04,55000,55000,54700,54870,246200
10:05,54860,55100,54850,55050,147400
10:06,55060,55090,54980,55040,96400
10:07,55040,55070,54920,54950,99900
10:08,54960,55050,54870,54900,105700
10:09,54920,55020,54860,54950,59600
10:10,54960,55100,54710,54720,206500
10:11,54710,54800,54610,54610,158700
10:12,54610,54620,54430,54430,228300
10:13,54440,54510,54390,54430,103000
