時刻,始値,高値,安値,終値,出来高
10:11,60870,61110,60850,61090,80900
10:12,61080,61170,61020,61070,62100
10:13,61070,61150,61050,61120,57500
10:14,61110,61200,61080,61180,59300
10:15,61180,61280,61170,61230,86100
10:16,61220,61270,61150,61270,73200
10:17,61270,61430,61230,61310,119700
10:18,61290,61490,61160,61170,131400
10:19,61160,61270,61110,61220,76900
10:20,61220,61350,61130,61290,99500
10:21,61290,61400,61290,61320,65100
10:22,61340,61780,61330,61670,212000
10:23,61690,61840,61630,61770,117500
10:24,61770,61790,61560,61590,121700
10:25,61600,61770,61590,61700,78100
10:26,61690,61750,61550,61650,100200
10:27,61640,61690,61430,61450,87200
10:28,61450,61550,61350,61520,95100
10:29,61520,61610,61430,61600,73700
10:30,61580,61600,61200,61260,114300
10:31,61240,61290,61050,61090,97800
10:32,61110,61140,60860,60990,124700
10:33,60980,61030,60810,60850,85600
10:34,60860,61020,60860,60980,61600
10:35,60960,61090,60730,61030,133700
10:36,61030,61120,61000,61080,80000
10:37,61080,61130,61010,61070,53400
10:38,61050,61080,61020,61040,39300
10:39,61040,61130,61010,61020,58800
10:40,61020,61110,61020,61080,37800
10:41,61090,61160,60960,60990,84600
10:42,60970,60990,60810,60970,82900
10:43,60970,60990,60670,60740,73600
10:44,60730,60840,60700,60780,52800
10:45,60800,60830,60620,60630,75000
10:46,60640,60640,60390,60420,174500
10:47,60430,60530,60310,60320,85000
10:48,60310,60580,60290,60570,97800
10:49,60550,60660,60470,60590,69800
10:50,60580,60580,60350,60530,86800
10:51,60520,60570,60450,60460,60600
10:52,60460,60660,60450,60580,68000
10:53,60590,60750,60590,60730,87200
10:54,60720,60820,60680,60730,78400
10:55,60720,60860,60700,60840,67900
10:56,60840,61000,60830,60990,70900
10:57,60990,61120,60980,61050,100200
10:58,61050,61070,60950,61040,64400
10:59,61040,61120,61030,61070,62400
11:00,61090,61290,61090,61220,115600
11:01,61230,61270,61150,61170,73700
11:02,61170,61230,61120,61170,60500
11:03,61160,61280,61070,61210,102400
11:04,61220,61360,61100,61260,84000
11:05,61250,61450,61250,61270,85700
11:06,61280,61450,61280,61390,57400
11:07,61400,61420,61100,61100,79900
11:08,61100,61140,60980,60990,82100
11:09,60990,60990,60780,60810,76400
11:10,60810,60870,60710,60730,75100
11:11,60730,60800,60660,60710,64900
11:12,60700,60790,60580,60760,69200
11:13,60750,60860,60650,60760,77700
11:14,60750,60760,60620,60650,41300
11:15,60640,60640,60480,60560,102500
11:16,60580,60630,60450,60450,51800
11:17,60450,60530,60400,60500,48900
11:18,60510,60650,60470,60590,60800
11:19,60570,60740,60570,60700,63600
11:20,60710,60780,60690,60740,41700
11:21,60730,60790,60650,60750,57600
11:22,60740,60890,60730,60840,60700
11:23,60840,60880,60730,60780,47400
11:24,60780,60820,60740,60800,35300
11:25,60790,60880,60760,60870,38400
11:26,60870,60890,60810,60820,24000
11:27,60820,60840,60800,60830,17200
11:28,60830,60900,60820,60840,29100
11:29,60840,60850,60760,60800,33900
11:30,60790,60790,60770,60770,13500
12:30,60040,60050,59600,59630,498300
12:31,59630,59850,59560,59830,110200
12:32,59810,59830,59560,59570,95000
12:33,59560,59560,59170,59340,213100
12:34,59320,59440,59180,59200,119000
12:35,59200,59200,58940,59140,287600
12:36,59140,59150,58700,58810,227200
12:37,58810,58910,58630,58640,167700
12:38,58660,58830,58620,58680,142400
12:39,58670,58740,58200,58390,415500
12:40,58390,58460,58120,58290,209100
12:41,58290,58470,57730,57770,499900
12:42,57770,58170,57630,58110,249900
12:43,58110,58550,58060,58520,242600
12:44,58530,58720,58340,58450,265300
12:45,58430,58520,58190,58460,163300
12:46,58450,58820,58450,58730,261000
12:47,58740,59050,58700,58960,223000
12:48,58980,59190,58910,59130,191100
12:49,59140,59290,59060,59150,181100
12:50,59160,59160,58680,58740,246500
12:51,58750,59080,58720,59030,138700
12:52,59030,59030,58790,58860,86400
12:53,58870,59070,58870,59050,78300
12:54,59060,59240,58970,59220,123700
12:55,59220,59360,59150,59210,140700
12:56,59200,59260,59000,59050,99900
12:57,59040,59050,58410,58670,224900
12:58,58660,58750,58600,58680,103600
12:59,58680,58680,58400,58440,136500
13:00,58440,58480,58190,58240,150900
13:01,58240,58260,57940,58100,228100
13:02,58100,58140,57770,58040,221200
13:03,58070,58120,57970,58070,92100
13:04,58060,58210,57810,58020,170200
13:05,58010,58020,57370,57400,357100
13:06,57400,57770,57230,57720,238400
13:07,57750,57920,57610,57680,172900
13:08,57720,57880,57710,57820,103400
13:09,57820,57990,57620,57830,132500
13:10,57830,58060,57830,57920,140200
13:11,57910,57920,57520,57560,132900
13:12,57540,57660,57160,57280,280200
13:13,57260,57320,57010,57300,236200
13:14,57280,57540,57150,57470,162700
13:15,57490,57490,57270,57420,122300
13:16,57410,57770,57390,57760,148800
13:17,57760,57820,57660,57720,130000
13:18,57720,57870,57610,57820,104600
13:19,57800,57880,57670,57680,96200
13:20,57680,57820,57510,57700,146100
13:21,57690,57880,57680,57750,74100
13:22,57760,57850,57720,57750,70100
13:23,57740,57740,57320,57430,199400
13:24,57420,57560,57350,57490,82400
13:25,57490,57590,57360,57440,87500
13:26,57450,57450,56900,57250,387600
13:27,57250,57390,57170,57180,104700
13:28,57180,57430,57130,57340,114400
13:29,57340,57510,57210,57340,117900
13:30,57340,57590,57330,57590,97100
13:31,57570,57930,57550,57880,173100
13:32,57890,58000,57810,57860,127500
13:33,57840,57840,57720,57780,82000
13:34,57780,57950,57750,57910,93400
13:35,57910,58200,57860,58100,181900
13:36,58100,58250,58100,58170,112300
13:37,58190,58250,58130,58180,80800
13:38,58180,58240,58040,58130,107500
13:39,58150,58170,57940,57940,92700
13:40,57940,58180,57920,58020,121300
13:41,58020,58070,57960,58040,51500
13:42,58040,58120,57820,57860,100600
13:43,57860,57990,57840,57970,47300
13:44,57980,58030,57820,57850,64500
13:45,57840,57910,57520,57580,141100
13:46,57570,57570,57360,57460,142600
13:47,57480,57630,57450,57570,75700
13:48,57580,57710,57530,57540,61600
13:49,57530,57640,57440,57620,83300
13:50,57610,57650,57510,57600,49500
13:51,57600,57860,57550,57770,77000
13:52,57780,57830,57640,57720,60400
13:53,57730,57730,57500,57530,70400
13:54,57530,57680,57530,57670,43000
13:55,57690,57880,57690,57850,81000
13:56,57860,58000,57790,57950,108900
13:57,57950,58250,57900,58140,148200
13:58,58120,58370,58070,58260,186900
13:59,58250,58340,58200,58250,72600
14:00,58250,58520,58230,58490,185900
14:01,58480,58500,58350,58370,100400
14:02,58390,58490,58350,58460,69900
14:03,58460,58780,58390,58780,225900
14:04,58780,58990,58780,58980,193700
14:05,58960,59130,58870,58880,212100
14:06,58900,59190,58790,59160,195900
14:07,59170,59240,58940,59030,163900
14:08,59010,59060,58910,58990,89900
14:09,58980,59000,58710,58800,142600
14:10,58810,59040,58720,59020,91600
14:11,59010,59230,58960,59200,113400
14:12,59200,59420,59160,59320,151900
14:13,59340,59550,59210,59480,161400
14:14,59500,59640,59360,59520,146700
14:15,59530,59830,59520,59770,225400
14:16,59760,59910,59680,59740,201800
14:17,59730,59850,59570,59810,135700
14:18,59820,60100,59370,60090,403600
14:19,60070,60220,59900,60070,211300
14:20,60060,60080,59730,59910,169400
14:21,59900,60180,59860,60120,132400
14:22,60100,60520,60100,60420,243600
14:23,60430,60650,60260,60370,222900
14:24,60370,60570,60340,60470,148800
14:25,60470,60480,60210,60260,142900
14:26,60260,60340,60100,60180,112700
14:27,60160,60350,60130,60230,87100
14:28,60230,60450,60230,60350,80400
14:29,60350,60480,60350,60470,70900
14:30,60470,60680,60450,60640,196800
14:31,60640,60640,60210,60510,165600
14:32,60520,60550,60380,60510,71800
14:33,60500,60580,60440,60510,109000
14:34,60510,60600,60490,60560,72600
14:35,60560,60640,60250,60430,162700
14:36,60440,60460,60270,60340,82000
14:37,60340,60400,60300,60360,60400
14:38,60350,60410,60260,60310,77200
14:39,60320,60600,60250,60580,127800
14:40,60600,60940,60560,60940,226700
14:41,60940,60990,60780,60780,131400
14:42,60790,60910,60740,60880,74400
14:43,60880,60940,60830,60900,66500
14:44,60900,60950,60800,60910,80200
14:45,60910,60940,60720,60830,122100
14:46,60830,60870,60770,60870,55900
14:47,60860,60920,60730,60820,75600
14:48,60820,60900,60460,60520,168500
14:49,60530,60590,60110,60290,160200
14:50,60270,60280,59960,60230,128700
14:51,60250,60310,60000,60150,122900
14:52,60140,60350,60060,60250,97800
14:53,60240,60530,60050,60480,147500
14:54,60480,60630,60420,60590,117500
14:55,60580,60670,60540,60570,93400
14:56,60560,60570,60330,60340,88800
14:57,60360,60440,60240,60360,72700
14:58,60330,60400,60330,60360,29300
14:59,60370,60480,60320,60480,45200
15:00,60480,60600,60460,60590,95000
15:01,60570,60600,60490,60590,62200
15:02,60590,60620,60480,60580,70200
15:03,60580,60600,60520,60560,50300
15:04,60560,60610,60530,60570,48800
15:05,60570,60690,60570,60680,81700
15:06,60690,60790,60660,60770,142500
15:07,60760,60900,60760,60890,112600
15:08,60880,60890,60760,60810,70900
15:09,60820,60840,60670,60720,83700
15:10,60730,60920,60720,60900,97800
15:11,60900,60910,60860,60900,45900
15:12,60900,61270,60860,61230,246800
15:13,61220,61240,61040,61150,95700
15:14,61150,61230,61050,61070,72000
15:15,61080,61150,61070,61110,59300
15:16,61120,61240,61110,61200,75800
15:17,61210,61220,61110,61140,47800
15:18,61150,61150,60950,61050,118100
15:19,61060,61300,61050,61280,118600
15:20,61270,61310,61160,61270,105300
15:21,61270,61300,61010,61030,93500
15:22,61020,61200,61010,61200,49100
15:23,61200,61240,61150,61230,56100
15:24,61220,61230,61120,61120,71500
15:25,61110,61110,61110,61110,100
