時刻,始値,高値,安値,終値,出来高
10:41,88970,89230,88810,89190,52700
10:42,89200,89210,88900,88950,37100
10:43,88950,89040,88850,88910,44100
10:44,88900,89090,88800,89020,53000
10:45,89020,89040,88850,89010,39600
10:46,89030,89490,88910,89480,98500
10:47,89480,89580,89110,89130,59800
10:48,89120,89280,88910,89060,50600
10:49,89010,89140,88930,89020,32900
10:50,89010,89150,88930,89080,34000
10:51,89060,89140,88930,89020,38200
10:52,89010,89100,88690,88810,90000
10:53,88820,89260,88650,89190,84100
10:54,89190,89440,89040,89380,60300
10:55,89360,89550,89310,89460,61600
10:56,89470,89750,89410,89700,63500
10:57,89700,89700,89350,89350,59000
10:58,89360,89390,89160,89260,55800
10:59,89300,89380,88960,89080,59300
11:00,89080,89230,88940,89000,48000
11:01,89030,89090,88920,88960,34700
11:02,88960,89070,88860,88960,55500
11:03,88940,89000,88880,88950,36400
11:04,88950,89030,88600,88600,96000
11:05,88600,88610,88090,88090,196500
11:06,88090,88350,88030,88100,105800
11:07,88120,88360,87610,87610,204900
11:08,87620,87630,87200,87450,178600
11:09,87450,87480,87120,87320,104000
11:10,87310,87770,87270,87510,111200
11:11,87520,87930,87450,87780,105200
11:12,87780,87890,87480,87670,64000
11:13,87670,88070,87670,87890,89100
11:14,87920,88230,87700,88220,84500
11:15,88200,88350,87820,87980,87400
11:16,87980,88360,87920,88310,79100
11:17,88300,88800,88190,88760,132900
11:18,88750,88900,88520,88610,92800
11:19,88620,88620,88080,88370,92600
11:20,88360,88360,88100,88260,53500
11:21,88230,88780,88070,88650,72800
11:22,88640,88680,88500,88580,47000
11:23,88580,88640,88340,88610,39300
11:24,88590,88590,88230,88230,44800
11:25,88230,88440,88230,88230,32000
11:26,88240,88340,88120,88280,36400
11:27,88280,88280,87800,87920,79300
11:28,87900,88070,87850,87960,36700
11:29,87950,88020,87900,87920,33400
11:30,87980,88020,87980,88020,21100
12:30,87960,88360,87910,88290,176900
12:31,88310,88500,88220,88500,78600
12:32,88510,88790,88460,88710,88100
12:33,88730,89130,88690,89010,140400
12:34,89040,89300,88950,89020,119200
12:35,89020,89520,89020,89500,123000
12:36,89500,89680,89450,89580,113300
12:37,89590,89620,89180,89230,108700
12:38,89200,89550,89130,89470,84800
12:39,89440,89650,89380,89380,90300
12:40,89380,89600,89220,89480,100700
12:41,89450,89480,89250,89280,53400
12:42,89280,89280,88850,89030,114800
12:43,89040,89240,88980,89110,51800
12:44,89120,89240,88900,89090,65800
12:45,89090,89330,88950,89240,67900
12:46,89260,89610,89240,89570,88000
12:47,89570,89800,89520,89790,105700
12:48,89780,89870,89600,89710,108400
12:49,89710,89990,89680,89930,105100
12:50,89960,89990,89800,89940,88900
12:51,89940,90120,89840,89950,142900
12:52,89930,90010,89810,89920,77800
12:53,89930,90240,89860,90210,115700
12:54,90230,90300,90030,90030,102100
12:55,90030,90100,89810,89850,92800
12:56,89840,89980,89730,89960,89900
12:57,89970,90020,89600,89730,102000
12:58,89730,89750,89320,89410,95400
12:59,89420,89640,89380,89580,64700
13:00,89580,89580,89310,89400,75200
13:01,89380,89500,89190,89500,83800
13:02,89500,89580,89260,89350,66200
13:03,89350,89390,89250,89250,45200
13:04,89250,89550,89230,89540,60000
13:05,89530,89770,89470,89740,80400
13:06,89730,89990,89590,89900,78600
13:07,89890,89990,89740,89830,68800
13:08,89820,89920,89630,89710,51500
13:09,89700,89780,89570,89710,60900
13:10,89750,90110,89740,90060,119600
13:11,90070,90140,89840,89910,74000
13:12,89940,90030,89600,89650,76700
13:13,89670,89810,89500,89550,73700
13:14,89530,89640,89360,89610,61100
13:15,89570,89770,89510,89610,59700
13:16,89610,89790,89520,89700,46800
13:17,89700,89760,89520,89720,45300
13:18,89730,89940,89640,89900,69400
13:19,89900,89980,89850,89930,40000
13:20,89910,90020,89800,89980,60000
13:21,89980,90010,89800,89970,66600
13:22,89990,90190,89990,90060,92200
13:23,90050,90090,89830,89850,59900
13:24,89860,89930,89670,89770,67600
13:25,89780,90080,89760,90000,56100
13:26,90000,90100,89990,90060,49200
13:27,90040,90070,89910,89980,33700
13:28,89980,90090,89970,90050,44400
13:29,90030,90160,89990,90160,60300
13:30,90160,90250,89990,90030,117200
13:31,90030,90060,89950,89990,45000
13:32,89990,90080,89930,89990,42000
13:33,89990,90070,89800,89890,94000
13:34,89910,90060,89910,89990,31400
13:35,89980,90030,89700,89780,85700
13:36,89750,89750,89510,89680,77000
13:37,89690,89810,89640,89660,53200
13:38,89680,89870,89680,89860,34900
13:39,89850,89850,89700,89770,33200
13:40,89750,89880,89610,89880,58900
13:41,89880,90030,89820,89940,87700
13:42,89960,90040,89940,90000,38300
13:43,90000,90020,89910,89920,29300
13:44,89920,89980,89870,89900,29800
13:45,89900,90130,89890,90090,74400
13:46,90090,90170,89960,89970,67500
13:47,89980,90020,89840,89930,44500
13:48,89930,90030,89910,89960,36900
13:49,89970,90050,89870,89920,47000
13:50,89930,89990,89840,89890,37300
13:51,89890,89930,89810,89900,29600
13:52,89910,89920,89760,89800,36500
13:53,89820,89890,89810,89870,22900
13:54,89880,89960,89830,89960,36500
13:55,89960,89980,89880,89900,24600
13:56,89900,89910,89770,89850,34600
13:57,89850,89850,89540,89610,75700
13:58,89610,89610,89330,89520,96300
13:59,89510,89510,89360,89400,47900
14:00,89390,89620,89390,89530,63500
14:01,89520,89600,89320,89360,70900
14:02,89360,89390,88910,88990,158800
14:03,89000,89260,88960,89220,67600
14:04,89220,89430,89120,89430,66800
14:05,89410,89600,89380,89590,63700
14:06,89600,89660,89530,89540,52900
14:07,89530,89850,89470,89800,86800
14:08,89810,89850,89720,89760,51200
14:09,89740,89830,89660,89730,48800
14:10,89730,89790,89600,89740,51900
14:11,89770,89840,89720,89750,45000
14:12,89730,89810,89650,89700,35100
14:13,89680,89730,89610,89630,29300
14:14,89630,89710,89470,89500,51000
14:15,89500,89620,89500,89580,28100
14:16,89580,89750,89540,89720,45100
14:17,89730,89830,89720,89810,47400
14:18,89810,89850,89700,89750,32100
14:19,89740,89800,89710,89730,23600
14:20,89720,89720,89560,89630,37600
14:21,89620,89660,89560,89570,27500
14:22,89580,89740,89500,89600,44200
14:23,89600,89660,89530,89660,35900
14:24,89650,89820,89600,89780,47700
14:25,89770,89830,89760,89770,33500
14:26,89790,89880,89730,89870,48200
14:27,89880,89900,89770,89900,49000
14:28,89880,89960,89870,89950,51600
14:29,89950,89960,89830,89860,36600
14:30,89850,89890,89740,89810,46000
14:31,89810,89850,89710,89770,35400
14:32,89780,90050,89760,90040,94500
14:33,90040,90080,90000,90020,60600
14:34,90010,90430,90000,90320,170000
14:35,90320,90320,90110,90140,59100
14:36,90140,90200,89820,89940,81200
14:37,89920,89920,89520,89610,107400
14:38,89600,89720,89500,89650,74500
14:39,89660,89790,89610,89670,63800
14:40,89670,89880,89600,89820,66300
14:41,89830,89870,89620,89650,53900
14:42,89650,89650,89510,89550,69100
14:43,89540,89610,89520,89540,36800
14:44,89540,89540,89220,89480,95000
14:45,89490,89630,89350,89620,65900
14:46,89620,89690,89500,89630,59600
14:47,89640,89700,89600,89600,37500
14:48,89610,89670,89560,89590,30300
14:49,89570,89770,89560,89690,53100
14:50,89690,89760,89620,89760,36300
14:51,89750,89850,89640,89680,66200
14:52,89690,89760,89520,89550,46000
14:53,89550,89660,89530,89570,28300
14:54,89570,89600,89370,89370,59200
14:55,89370,89400,89210,89350,63400
14:56,89350,89520,89330,89460,47300
14:57,89460,89550,89350,89400,35600
14:58,89390,89430,88900,88910,138200
14:59,88900,88920,88600,88760,153400
15:00,88750,89070,88610,88980,90600
15:01,88980,89070,88850,88880,56300
15:02,88880,89000,88610,88840,96000
15:03,88850,89230,88840,89070,97100
15:04,89080,89250,88940,89110,67500
15:05,89120,89260,88800,88800,73000
15:06,88810,88900,88700,88810,64600
15:07,88810,88820,88530,88660,92600
15:08,88680,88720,88250,88410,115700
15:09,88420,88530,88340,88390,63300
15:10,88390,88690,88330,88600,69700
15:11,88600,88650,88500,88630,45200
15:12,88630,88660,88410,88490,46900
15:13,88490,88600,88300,88300,61100
15:14,88300,88460,88220,88450,74600
15:15,88450,88470,88110,88230,81900
15:16,88230,88380,88100,88330,77300
15:17,88330,88650,88240,88510,91700
15:18,88520,88600,88310,88320,56200
15:19,88320,88350,88200,88220,51800
15:20,88230,88360,88140,88250,75600
15:21,88250,88270,88110,88250,54300
15:22,88240,88480,88230,88420,61500
15:23,88400,88460,88300,88410,55700
15:24,88410,88510,88290,88470,88100
15:25,88420,88420,88420,88420,100
