時刻,始値,高値,安値,終値,出来高
13:00,56790,57030,56570,56970,239500
13:01,56970,57230,56950,57200,134800
13:02,57200,57200,56820,56910,130200
13:03,56910,57200,56910,57200,106600
13:04,57180,57290,57150,57230,136500
13:05,57230,57360,57200,57270,112900
13:06,57270,57400,57230,57400,112100
13:07,57400,57400,57100,57130,127100
13:08,57130,57190,56640,56690,243100
13:09,56720,56810,56180,56190,378600
13:10,56200,56540,56110,56410,227000
13:11,56400,56750,56190,56740,254700
13:12,56730,56830,56620,56650,145700
13:13,56650,56810,56560,56810,87500
13:14,56810,57090,56770,56840,193700
13:15,56860,57030,56750,56750,133600
13:16,56760,56920,56710,56840,78000
13:17,56850,56980,56820,56910,69900
13:18,56920,56930,56710,56740,85300
13:19,56760,56850,56700,56810,61700
13:20,56830,56960,56730,56960,83200
13:21,56960,57050,56930,57010,118500
13:22,57000,57200,57000,57130,156700
13:23,57150,57200,56940,56980,146100
13:24,56960,57050,56910,56910,71500
13:25,56910,56980,56710,56710,114300
13:26,56730,56850,56660,56810,103400
13:27,56810,56910,56780,56810,67900
13:28,56810,56930,56810,56890,49200
13:29,56890,57200,56870,57190,121800
13:30,57190,57240,57060,57090,113000
13:31,57090,57110,56970,57090,66400
13:32,57090,57170,57090,57160,52700
13:33,57160,57170,56910,56960,79000
13:34,56960,56970,56790,56860,96500
13:35,56840,56950,56820,56860,52000
13:36,56840,56920,56750,56750,57900
13:37,56760,56800,56500,56500,172900
13:38,56510,56640,56470,56550,107600
13:39,56550,56550,56350,56550,144200
13:40,56550,56630,56410,56610,106200
13:41,56620,56710,56470,56490,93500
13:42,56490,56630,56440,56460,67100
13:43,56460,56590,56430,56540,61800
13:44,56520,56550,56480,56520,35900
13:45,56520,56580,56070,56100,203500
13:46,56110,56150,55630,55770,439800
13:47,55790,55840,55660,55740,160100
13:48,55740,55820,55360,55670,302500
13:49,55670,55850,55660,55700,138600
13:50,55700,55830,55450,55780,211300
13:51,55770,56000,55730,56000,161700
13:52,56000,56110,55970,56000,179900
13:53,56000,56030,55780,55820,106900
13:54,55820,56020,55770,55980,89600
13:55,55970,55990,55880,55900,57200
13:56,55900,55980,55800,55810,70600
13:57,55810,55870,55670,55790,114900
13:58,55790,55920,55760,55900,62900
13:59,55900,55970,55840,55930,62000
14:00,55920,56070,55810,55870,140700
14:01,55860,56110,55860,56080,88000
14:02,56080,56280,55970,56280,137000
14:03,56270,56380,56170,56370,157200
14:04,56370,56560,56300,56420,230600
14:05,56430,56600,56430,56570,120400
14:06,56580,56680,56560,56680,115100
14:07,56690,56750,56450,56500,190400
14:08,56510,56650,56440,56440,106800
14:09,56460,56480,56080,56090,188500
14:10,56080,56130,55880,56120,173100
14:11,56110,56260,55970,56000,132700
14:12,55970,56170,55970,56150,56600
14:13,56170,56340,56140,56320,90600
14:14,56320,56340,56160,56230,82100
14:15,56220,56350,56170,56340,68300
14:16,56340,56490,56310,56490,83800
14:17,56470,56500,56320,56380,84000
14:18,56390,56500,56380,56500,52600
14:19,56490,56560,56380,56380,104900
14:20,56380,56440,56280,56430,83500
14:21,56430,56530,56320,56370,94600
14:22,56380,56530,56370,56510,51500
14:23,56500,56680,56490,56620,111300
14:24,56620,56830,56610,56810,178800
14:25,56810,56840,56580,56660,125100
14:26,56650,56690,56560,56670,90200
14:27,56660,56760,56610,56610,82700
14:28,56620,56730,56600,56650,52500
14:29,56660,56670,56460,56490,93400
14:30,56490,56490,56210,56340,149700
14:31,56340,56340,55980,55990,189500
14:32,56000,56060,55750,55910,168200
14:33,55910,55970,55720,55900,132900
14:34,55910,56000,55830,55950,93000
14:35,55940,56080,55800,56080,167700
14:36,56080,56080,55920,56000,63100
14:37,55990,56100,55880,55910,112800
14:38,55900,55920,55680,55720,148000
14:39,55710,56040,55680,56000,139700
14:40,56020,56130,55950,56090,133800
14:41,56100,56220,56080,56140,113400
14:42,56150,56240,56070,56230,93700
14:43,56230,56340,56180,56340,94500
14:44,56340,56430,56300,56400,109600
14:45,56400,56410,56200,56280,102300
14:46,56280,56290,56140,56160,75800
14:47,56170,56300,56120,56220,106100
14:48,56220,56380,56110,56210,119300
14:49,56210,56350,56190,56320,60700
14:50,56330,56440,56320,56420,93700
14:51,56430,56450,56330,56410,84600
14:52,56410,56460,56250,56260,72600
14:53,56250,56290,56120,56130,80700
14:54,56130,56160,56060,56120,82000
14:55,56110,56170,56020,56170,76400
14:56,56160,56230,56100,56160,71800
14:57,56160,56320,56160,56290,66600
14:58,56290,56360,56280,56320,61700
14:59,56320,56380,56290,56330,51100
15:00,56310,56450,56200,56450,121200
15:01,56450,56450,56330,56360,69900
15:02,56340,56410,56250,56390,58400
15:03,56390,56450,56270,56340,81200
15:04,56330,56360,56280,56300,33700
15:05,56310,56360,56260,56280,79200
15:06,56280,56400,56250,56320,66400
15:07,56330,56400,56320,56380,36600
15:08,56370,56390,56330,56340,37100
15:09,56330,56530,56310,56470,181500
15:10,56490,56490,55600,55750,334300
15:11,55750,55940,55580,55870,176100
15:12,55870,55880,55640,55650,102900
15:13,55650,55660,55250,55320,317100
15:14,55320,55540,55270,55270,146500
15:15,55290,55430,55210,55400,97100
15:16,55410,55450,55100,55370,184700
15:17,55380,55430,55190,55220,89300
15:18,55220,55270,55000,55030,194100
15:19,55040,55250,55030,55210,117700
15:20,55210,55500,55210,55380,150000
15:21,55390,55760,55370,55730,174600
15:22,55740,55820,55480,55540,169400
15:23,55550,55730,55500,55690,93200
15:24,55680,55770,55600,55670,107900
