時刻,始値,高値,安値,終値,出来高
10:49,73640,73640,73480,73480,90400
10:50,73480,73510,73380,73410,94800
10:51,73410,73420,73150,73180,117200
10:52,73180,73300,73150,73270,72700
10:53,73270,73370,73200,73250,68400
10:54,73250,73250,73020,73080,99000
10:55,73080,73140,73070,73100,38300
10:56,73110,73230,73020,73180,81600
10:57,73180,73210,73060,73090,54900
10:58,73100,73170,73080,73100,45000
10:59,73100,73160,73010,73010,59500
11:00,73010,73070,72900,73000,124600
11:01,73000,73090,72960,73090,64700
11:02,73090,73180,73030,73150,65000
11:03,73160,73210,73080,73130,58000
11:04,73120,73300,73120,73270,79000
11:05,73260,73330,73200,73320,58700
11:06,73320,73350,73260,73300,65000
11:07,73310,73390,73280,73380,60400
11:08,73360,73400,73300,73310,50000
11:09,73310,73400,73280,73390,60700
11:10,73390,73440,73280,73290,58100
11:11,73300,73330,73200,73240,72300
11:12,73230,73340,73230,73320,35200
11:13,73320,73480,73290,73470,78700
11:14,73470,73500,73370,73410,66700
11:15,73390,73440,73320,73390,41100
11:16,73380,73400,73300,73310,25800
11:17,73310,73440,73310,73380,49200
11:18,73390,73460,73380,73440,41100
11:19,73440,73560,73440,73520,82400
11:20,73540,73540,73420,73470,51300
11:21,73480,73530,73440,73520,31000
11:22,73520,73520,73400,73400,34900
11:23,73410,73410,73300,73380,46900
11:24,73380,73480,73380,73400,41600
11:25,73400,73410,73310,73320,24900
11:26,73320,73320,73240,73280,37000
11:27,73260,73300,73230,73270,20100
11:28,73270,73340,73270,73310,33100
11:29,73310,73310,73260,73280,28300
11:30,73300,73300,73300,73300,20400
12:30,73400,73580,73390,73400,237200
12:31,73390,73490,73360,73460,71200
12:32,73460,73610,73450,73590,96000
12:33,73590,73690,73540,73660,143400
12:34,73670,73710,73600,73640,109400
12:35,73640,73640,73500,73550,63200
12:36,73550,73660,73540,73620,72200
12:37,73610,73720,73600,73660,86700
12:38,73660,73730,73650,73700,71800
12:39,73710,73730,73620,73670,62200
12:40,73670,73740,73670,73710,62900
12:41,73710,73830,73710,73830,123900
12:42,73830,73860,73760,73820,106100
12:43,73810,73890,73790,73890,89300
12:44,73890,73960,73860,73900,118300
12:45,73920,73930,73800,73920,110300
12:46,73920,74000,73880,74000,169800
12:47,73990,74180,73980,74150,202400
12:48,74150,74170,74070,74120,90000
12:49,74130,74130,74010,74020,98300
12:50,74020,74130,74010,74110,66000
12:51,74120,74390,74090,74370,227700
12:52,74380,74400,74290,74390,151000
12:53,74400,74500,74400,74430,193700
12:54,74430,74580,74410,74570,176700
12:55,74570,74670,74540,74610,172400
12:56,74610,74610,74420,74550,183600
12:57,74550,74800,74410,74770,212300
12:58,74770,74860,74770,74800,146100
12:59,74800,74930,74790,74900,149500
13:00,74910,74950,74790,74950,159200
13:01,74930,74950,74800,74800,111600
13:02,74800,74990,74800,74990,143300
13:03,74990,75210,74940,75200,344300
13:04,75190,75280,75120,75120,165100
13:05,75120,75190,75020,75020,145300
13:06,75030,75030,74750,74880,201400
13:07,74890,75050,74850,74960,101100
13:08,74970,75240,74920,75220,159500
13:09,75220,75480,75200,75450,222800
13:10,75460,75490,75270,75270,158400
13:11,75280,75420,75220,75420,112100
13:12,75400,75440,75270,75290,92800
13:13,75300,75300,75020,75120,122100
13:14,75110,75210,75070,75120,98900
13:15,75120,75250,75120,75200,87200
13:16,75200,75250,75120,75240,76200
13:17,75230,75430,75220,75390,144100
13:18,75390,75440,75290,75380,114600
13:19,75370,75540,75360,75520,193500
13:20,75510,75600,75330,75360,181300
13:21,75370,75410,75210,75280,92700
13:22,75280,75350,75200,75200,63200
13:23,75190,75430,75170,75380,119800
13:24,75390,75390,75260,75360,47400
13:25,75360,75360,75250,75290,41600
13:26,75290,75290,75090,75130,89900
13:27,75130,75130,74980,75030,113000
13:28,75040,75140,74820,75040,143200
13:29,75050,75210,74960,75180,108700
13:30,75170,75190,75010,75030,80000
13:31,75030,75040,74840,74900,102300
13:32,74890,75110,74880,75000,102700
13:33,75010,75140,74990,75110,73500
13:34,75120,75200,75110,75170,58900
13:35,75180,75240,75150,75170,79000
13:36,75170,75180,75100,75130,46700
13:37,75130,75350,75100,75350,95400
13:38,75340,75390,75230,75390,86900
13:39,75390,75400,75310,75380,47500
13:40,75380,75390,75280,75340,61500
13:41,75340,75450,75330,75420,100000
13:42,75420,75440,75320,75340,89000
13:43,75340,75360,75250,75260,65500
13:44,75260,75360,75250,75290,34800
13:45,75300,75300,75100,75140,91700
13:46,75130,75200,75100,75190,57500
13:47,75190,75200,75140,75150,31700
13:48,75140,75200,75100,75150,64800
13:49,75160,75240,75080,75180,59300
13:50,75190,75210,75110,75150,32300
13:51,75150,75190,75110,75150,26400
13:52,75140,75150,75060,75060,36200
13:53,75060,75090,74900,75080,99300
13:54,75080,75190,75060,75190,55400
13:55,75180,75210,75120,75150,49700
13:56,75150,75230,75150,75180,47200
13:57,75180,75200,75090,75090,36600
13:58,75090,75170,75070,75100,46000
13:59,75110,75140,75090,75130,18100
14:00,75130,75200,75120,75200,46200
14:01,75200,75250,75170,75250,66300
14:02,75250,75270,75120,75190,66300
14:03,75190,75350,75190,75330,68100
14:04,75330,75480,75330,75390,114500
14:05,75390,75440,75360,75430,60400
14:06,75430,75600,75420,75600,149100
14:07,75590,75610,75540,75590,70800
14:08,75590,75590,75450,75470,87100
14:09,75480,75600,75460,75570,67800
14:10,75570,75800,75560,75720,144800
14:11,75730,75890,75720,75870,128200
14:12,75870,75900,75780,75870,107600
14:13,75860,75950,75830,75920,89700
14:14,75930,75940,75880,75880,52800
14:15,75890,76000,75830,75950,169100
14:16,75950,75980,75900,75920,47200
14:17,75910,75920,75810,75860,64500
14:18,75860,75950,75860,75910,66400
14:19,75910,75950,75780,75780,66000
14:20,75770,75830,75680,75720,94900
14:21,75730,75750,75250,75250,202600
14:22,75250,75530,75240,75500,161700
14:23,75490,75670,75460,75480,99100
14:24,75480,75650,75460,75530,64200
14:25,75530,75570,75400,75520,72800
14:26,75520,75640,75500,75630,61900
14:27,75630,75690,75530,75580,104700
14:28,75570,75580,75500,75510,38900
14:29,75510,75680,75500,75540,80100
14:30,75540,75590,75420,75510,104100
14:31,75500,75790,75430,75770,118200
14:32,75760,75930,75760,75840,132200
14:33,75840,75910,75830,75870,62300
14:34,75880,75950,75870,75900,102500
14:35,75900,75990,75900,75910,113500
14:36,75900,75930,75770,75800,78100
14:37,75800,75870,75770,75840,40800
14:38,75820,75830,75610,75700,76800
14:39,75700,75790,75650,75770,48200
14:40,75770,75780,75690,75740,34800
14:41,75730,75890,75690,75860,74100
14:42,75870,76000,75870,75960,195200
14:43,75940,76150,75880,76130,196800
14:44,76110,76200,76030,76090,99700
14:45,76090,76110,76030,76060,54100
14:46,76070,76260,76070,76230,107700
14:47,76210,76260,76210,76260,51700
14:48,76260,76320,76180,76260,110200
14:49,76270,76340,76250,76290,77400
14:50,76290,76300,76180,76200,93300
14:51,76200,76310,76180,76270,65400
14:52,76290,76380,76280,76370,70800
14:53,76370,76390,76280,76380,77000
14:54,76380,76400,76270,76270,94500
14:55,76260,76320,76160,76170,103100
14:56,76170,76240,76160,76180,63100
14:57,76180,76350,76100,76350,105800
14:58,76360,76450,76350,76440,102800
14:59,76430,76470,76350,76400,75000
15:00,76400,76450,76300,76330,76400
15:01,76340,76480,76300,76420,80900
15:02,76420,76490,76360,76390,74600
15:03,76390,76450,76360,76430,56200
15:04,76430,76440,76280,76350,74700
15:05,76350,76420,76330,76360,53100
15:06,76370,76370,76260,76300,63000
15:07,76270,76270,76120,76210,88900
15:08,76210,76420,76200,76410,95600
15:09,76400,76420,76260,76300,52000
15:10,76300,76300,76250,76270,30700
15:11,76270,76270,76170,76200,56500
15:12,76200,76340,76190,76300,63800
15:13,76310,76420,76290,76350,73100
15:14,76360,76580,76360,76560,170100
15:15,76570,76650,76510,76540,136300
15:16,76550,76640,76530,76590,73100
15:17,76590,76590,76420,76500,97300
15:18,76500,76600,76500,76580,98900
15:19,76580,76600,76460,76510,115900
15:20,76510,76530,76430,76530,65600
15:21,76520,76540,76440,76470,83700
15:22,76460,76470,76400,76410,88900
15:23,76400,76500,76400,76450,58900
15:24,76450,76480,76400,76440,78600
