時刻,始値,高値,安値,終値,出来高
12:52,52650,52680,52590,52670,83300
12:53,52660,52770,52650,52720,128600
12:54,52730,52840,52630,52670,220100
12:55,52650,52760,52620,52650,81700
12:56,52660,52850,52660,52740,125500
12:57,52750,52900,52750,52760,138000
12:58,52770,52810,52660,52730,133000
12:59,52730,52840,52670,52820,108700
13:00,52810,52880,52740,52840,118800
13:01,52840,53050,52840,53000,229700
13:02,53010,53050,52940,52980,114100
13:03,52990,53000,52870,52920,96900
13:04,52920,53120,52880,53100,149800
13:05,53100,53370,53040,53350,267600
13:06,53340,53460,53320,53390,183800
13:07,53380,53650,53380,53620,283500
13:08,53620,53640,53420,53580,257000
13:09,53570,53820,53550,53770,278400
13:10,53780,53800,53620,53700,178600
13:11,53700,53870,53650,53820,203100
13:12,53830,53900,53700,53760,168800
13:13,53760,53840,53670,53700,125100
13:14,53700,53760,53570,53630,156000
13:15,53610,53620,53460,53520,187700
13:16,53530,53630,53470,53470,111000
13:17,53470,53600,53410,53580,125100
13:18,53590,53630,53500,53500,104800
13:19,53500,53730,53470,53680,140000
13:20,53670,53730,53590,53600,113200
13:21,53600,53610,53450,53510,101200
13:22,53510,53540,53350,53410,127500
13:23,53400,53430,53230,53290,165600
13:24,53290,53330,53170,53310,132700
13:25,53320,53440,53280,53340,145500
13:26,53350,53480,53300,53350,101500
13:27,53370,53480,53260,53410,106500
13:28,53410,53520,53380,53490,107700
13:29,53500,53540,53320,53320,106800
13:30,53330,53400,53250,53320,105400
13:31,53330,53330,53080,53090,108100
13:32,53080,53190,53050,53120,116700
13:33,53120,53150,53020,53090,92900
13:34,53080,53150,53010,53120,82200
13:35,53130,53190,53060,53070,85100
13:36,53070,53200,53070,53090,85800
13:37,53090,53160,53060,53120,55100
13:38,53130,53130,52950,53060,122900
13:39,53060,53100,52940,52970,72800
13:40,52980,53090,52970,53070,68700
13:41,53060,53110,52980,53040,87300
13:42,53040,53060,52980,53020,66700
13:43,53030,53330,53020,53310,163200
13:44,53310,53520,53210,53520,230500
13:45,53500,53760,53460,53690,320400
13:46,53670,53740,53520,53550,144500
13:47,53530,53630,53410,53550,94100
13:48,53550,53570,53400,53440,66000
13:49,53430,53470,53330,53360,85800
13:50,53370,53430,53340,53410,53200
13:51,53410,53530,53380,53530,79900
13:52,53530,53560,53460,53540,62700
13:53,53540,53570,53490,53500,57500
13:54,53490,53500,53450,53460,43500
13:55,53460,53620,53460,53540,90200
13:56,53540,53600,53410,53480,87400
13:57,53470,53480,53250,53270,87500
13:58,53270,53320,53250,53320,54400
13:59,53310,53420,53290,53400,69100
14:00,53410,53550,53330,53550,99300
14:01,53550,53700,53430,53680,130800
14:02,53690,53980,53620,53870,287600
14:03,53850,53890,53710,53780,124000
14:04,53770,53860,53610,53660,119400
14:05,53660,53660,53470,53490,115500
14:06,53480,53500,53260,53290,132500
14:07,53290,53360,53180,53310,133000
14:08,53300,53340,53150,53150,91300
14:09,53150,53260,53110,53180,101400
14:10,53190,53220,53100,53170,82000
14:11,53170,53170,53050,53110,77200
14:12,53100,53150,53050,53130,65200
14:13,53130,53160,53050,53090,54300
14:14,53100,53100,52910,52910,153800
14:15,52920,52930,52500,52780,343800
14:16,52780,52850,52680,52790,142800
14:17,52790,52990,52750,52990,149200
14:18,52990,53100,52940,53030,210200
14:19,53040,53150,52960,53130,102100
14:20,53120,53210,53010,53040,138200
14:21,53020,53150,53020,53120,59100
14:22,53120,53160,53090,53130,44200
14:23,53130,53140,53090,53110,41900
14:24,53110,53250,53110,53190,112700
14:25,53190,53280,53120,53260,98700
14:26,53260,53430,53210,53360,174800
14:27,53370,53410,53350,53370,66200
14:28,53380,53390,53200,53260,88600
14:29,53250,53300,53200,53220,51400
14:30,53220,53320,53160,53230,82100
14:31,53240,53270,53170,53200,60200
14:32,53190,53200,53050,53060,116200
14:33,53060,53270,53060,53270,66600
14:34,53270,53270,53120,53200,54600
14:35,53200,53250,53140,53140,51900
14:36,53140,53170,53060,53060,45000
14:37,53070,53110,53030,53030,49700
14:38,53030,53030,52840,52910,160500
14:39,52910,52910,52770,52790,95300
14:40,52790,52810,52700,52750,106600
14:41,52740,52800,52680,52730,96700
14:42,52730,53040,52730,53030,135600
14:43,53030,53050,52960,53030,66700
14:44,53030,53110,52990,52990,79800
14:45,52990,53000,52840,52870,95900
14:46,52860,52930,52810,52930,67000
14:47,52910,52970,52880,52910,49800
14:48,52900,52950,52890,52930,30300
14:49,52930,52930,52830,52930,66700
14:50,52930,52940,52750,52800,65100
14:51,52790,52810,52700,52740,60900
14:52,52740,52760,52660,52730,73100
14:53,52720,52790,52620,52650,86900
14:54,52640,52670,52570,52570,56300
14:55,52570,52740,52530,52700,118100
14:56,52710,52710,52570,52600,52800
14:57,52600,52730,52600,52700,54100
14:58,52700,52780,52670,52770,76300
14:59,52770,52850,52760,52830,70200
15:00,52840,53030,52800,52930,139800
15:01,52930,53000,52910,52970,60200
15:02,52970,53010,52900,52910,82000
15:03,52900,52950,52850,52920,65200
15:04,52920,52940,52820,52830,62600
15:05,52830,52890,52760,52830,74000
15:06,52840,53040,52800,53020,100500
15:07,53030,53100,52960,53090,87400
15:08,53080,53300,53070,53190,151600
15:09,53190,53230,53150,53180,70700
15:10,53170,53180,53070,53120,72900
15:11,53100,53130,53090,53100,28000
15:12,53100,53110,53010,53050,65000
15:13,53040,53130,53010,53060,66600
15:14,53060,53150,53060,53070,78900
15:15,53060,53120,53040,53110,77300
15:16,53110,53130,53020,53020,51200
15:17,53020,53050,53000,53040,58800
15:18,53040,53040,52900,52910,95700
15:19,52910,52950,52800,52940,126700
15:20,52940,52950,52790,52860,94600
15:21,52860,52930,52820,52920,62300
15:22,52920,52990,52800,52840,90600
15:23,52840,52930,52820,52930,82500
15:24,52930,52950,52850,52890,101600
15:25,52920,52930,52920,52930,200
15:30,52950,52950,52950,52950,0
