時刻,始値,高値,安値,終値,出来高
09:56,53500,53710,53460,53710,109300
09:57,53690,53770,53570,53650,106800
09:58,53670,53740,53650,53690,64000
09:59,53680,53800,53660,53780,90600
10:00,53770,53920,53610,53650,194800
10:01,53650,53810,53640,53680,104400
10:02,53720,53720,53520,53560,120900
10:03,53560,53700,53540,53660,70900
10:04,53670,53690,53520,53560,68600
10:05,53560,53700,53510,53660,69700
10:06,53680,53680,53470,53470,84600
10:07,53470,53580,53450,53550,65100
10:08,53520,53550,53340,53390,96700
10:09,53380,53420,53310,53400,66400
10:10,53400,53490,53380,53480,58300
10:11,53490,53640,53430,53590,87300
10:12,53590,53750,53590,53690,123900
10:13,53650,53690,53580,53650,11030700
10:14,53650,53680,53580,53640,56400
10:15,53640,53760,53630,53730,79800
10:16,53740,53930,53730,53920,122600
10:17,53910,53970,53870,53880,94000
10:18,53890,53890,53770,53800,92700
10:19,53800,53920,53770,53860,75000
10:20,53860,53880,53730,53730,77000
10:21,53740,53820,53710,53820,53000
10:22,53820,53890,53740,53830,66800
10:23,53820,53820,53650,53660,82900
10:24,53660,53680,53560,53660,78000
10:25,53660,53790,53640,53760,81800
10:26,53760,53820,53730,53740,49500
10:27,53750,53790,53670,53690,49000
10:28,53690,53700,53600,53620,55000
10:29,53610,53680,53590,53670,59100
10:30,53670,53670,53320,53330,143200
10:31,53350,53470,53330,53450,85900
10:32,53460,53490,53420,53430,48100
10:33,53430,53440,53230,53370,110900
10:34,53370,53410,53260,53340,50900
10:35,53350,53380,53290,53330,50500
10:36,53320,53350,53240,53340,59500
10:37,53340,53400,53260,53340,71100
10:38,53330,53440,53320,53420,69900
10:39,53400,53520,53400,53480,69300
10:40,53460,53540,53460,53530,66400
10:41,53530,53540,53350,53420,71900
10:42,53410,53500,53350,53430,53500
10:43,53430,53440,53350,53380,35500
10:44,53370,53380,53070,53110,161200
10:45,53110,53110,53000,53030,115900
10:46,53040,53090,52780,52790,202000
10:47,52800,52840,52610,52830,176800
10:48,52840,52870,52690,52750,82700
10:49,52760,52880,52760,52870,85800
10:50,52860,53000,52830,52960,116800
10:51,52970,53000,52870,52890,71100
10:52,52900,53010,52890,52900,74700
10:53,52910,52930,52750,52790,91800
10:54,52790,52850,52700,52710,100800
10:55,52720,52740,52570,52640,136600
10:56,52650,52660,52410,52430,197000
10:57,52430,52450,52300,52330,140200
10:58,52330,52350,52240,52320,122700
10:59,52320,52430,52230,52420,109700
11:00,52420,52560,52390,52490,155000
11:01,52500,52590,52390,52390,137100
11:02,52390,52400,52210,52280,131100
11:03,52280,52340,52150,52310,154300
11:04,52320,52450,52280,52420,85400
11:05,52420,52500,52400,52460,86300
11:06,52470,52520,52370,52370,93700
11:07,52370,52470,52320,52400,79000
11:08,52400,52430,52180,52200,94400
11:09,52200,52400,52140,52350,100000
11:10,52330,52350,52200,52350,94600
11:11,52340,52560,52330,52510,116100
11:12,52520,52560,52390,52420,75700
11:13,52410,52500,52390,52470,58500
11:14,52460,52600,52460,52480,109200
11:15,52490,52560,52470,52550,48300
11:16,52540,52550,52460,52480,57900
11:17,52490,52510,52400,52400,46500
11:18,52390,52420,52320,52350,65400
11:19,52340,52400,52220,52280,74200
11:20,52270,52360,52250,52330,48100
11:21,52330,52410,52300,52390,54900
11:22,52390,52420,52220,52310,81300
11:23,52330,52330,52260,52310,25600
11:24,52310,52330,52250,52270,43300
11:25,52270,52360,52250,52280,42400
11:26,52290,52380,52260,52260,41400
11:27,52270,52280,52170,52170,69700
11:28,52160,52200,52070,52100,73100
11:29,52090,52110,52060,52070,41800
11:30,52080,52080,52080,52080,18500
12:30,51700,51710,51250,51270,514300
12:31,51250,51300,50880,50950,336900
12:32,50980,51010,50860,50930,192600
12:33,50920,51110,50890,51080,169000
12:34,51070,51090,50910,51080,136000
12:35,51070,51160,50990,51100,138400
12:36,51100,51240,51040,51080,160100
12:37,51080,51130,50900,50970,154100
12:38,50980,51150,50940,51120,114700
12:39,51130,51170,50960,50980,140600
12:40,50970,51200,50880,51110,162500
12:41,51120,51130,50910,51010,117900
12:42,51010,51180,51000,51100,108400
12:43,51110,51110,51010,51070,68000
12:44,50810,50840,50680,50680,260500
12:45,50680,50950,50670,50880,143900
12:46,50890,50890,50710,50830,117100
12:47,50820,50970,50740,50950,125600
12:48,50950,50970,50900,50950,66500
12:49,50950,51010,50730,50810,156900
12:50,50810,50860,50740,50740,83100
12:51,50740,50850,50740,50790,78700
12:52,50790,50830,50520,50570,220300
12:53,50580,50590,50420,50440,176800
12:54,50450,50460,50370,50410,137200
12:55,50420,50450,50350,50400,102900
12:56,50400,50500,50320,50480,128000
12:57,50480,50540,50430,50510,76700
12:58,50510,50530,50460,50520,72000
12:59,50510,50540,50460,50510,75900
13:00,50510,50690,50500,50660,140400
13:01,50660,50760,50600,50720,118300
13:02,50730,50920,50720,50910,136100
13:03,50910,50940,50830,50900,89400
13:04,50900,51000,50870,50990,94400
13:05,50990,51000,50890,50910,72700
13:06,50910,50930,50800,50840,96000
13:07,50850,50940,50800,50930,69500
13:08,50930,50930,50860,50890,36700
13:09,50870,50970,50850,50970,72600
13:10,50970,51080,50960,51050,110000
13:11,51050,51140,51010,51050,126700
13:12,51030,51120,51030,51090,65600
13:13,51100,51120,51010,51020,82200
13:14,51030,51230,51010,51190,114700
13:15,51190,51260,51150,51200,121100
13:16,51190,51210,51060,51130,99800
13:17,51130,51210,51050,51080,78900
13:18,51090,51180,51070,51150,65500
13:19,51150,51170,51060,51160,75200
13:20,51180,51410,51170,51400,153200
13:21,51390,51440,51370,51410,91000
13:22,51410,51430,51240,51270,98800
13:23,51270,51280,51110,51130,116500
13:24,51140,51170,50940,50960,173000
13:25,50960,51090,50860,51070,130100
13:26,51070,51080,50970,51010,67900
13:27,51010,51030,50860,50880,88700
13:28,50890,50960,50840,50930,85900
13:29,50930,51030,50900,51000,55300
13:30,51000,51120,50980,51060,87900
13:31,51070,51130,50970,51010,80900
13:32,51000,51090,50960,51090,37700
13:33,51090,51130,51040,51080,55600
13:34,51070,51160,51070,51140,51400
13:35,51140,51150,51050,51100,49900
13:36,51110,51110,50930,50970,81100
13:37,50970,51090,50940,51070,54100
13:38,51070,51110,51040,51070,49100
13:39,51070,51090,51000,51010,31100
13:40,51000,51020,50930,50990,47000
13:41,50990,51050,50980,51020,25300
13:42,51020,51020,50880,50900,69500
13:43,50900,51010,50880,51000,47300
13:44,50990,51040,50970,51040,35400
13:45,51050,51120,51050,51090,67500
13:46,51090,51120,51040,51070,47200
13:47,51060,51070,50960,51010,53500
13:48,51010,51040,50970,51000,30400
13:49,50990,51010,50970,50990,27400
13:50,50980,51110,50980,51070,58400
13:51,51060,51100,50980,50990,50400
13:52,50980,51040,50970,50990,40000
13:53,50990,51020,50970,50970,26700
13:54,50970,50990,50920,50940,56600
13:55,50930,51000,50900,50920,43400
13:56,50920,50920,50840,50890,69300
13:57,50900,50960,50890,50930,39900
13:58,50940,50940,50880,50910,28400
13:59,50910,50940,50800,50890,77700
14:00,50890,51030,50850,51000,106100
14:01,50980,51010,50930,50970,46500
14:02,50980,51000,50930,50960,32100
14:03,50960,50990,50880,50900,39800
14:04,50900,50960,50880,50920,29400
14:05,50910,51150,50890,51120,115800
14:06,51130,51150,51060,51080,59900
14:07,51080,51100,50980,51020,66700
14:08,51030,51060,50990,51060,40800
14:09,51050,51090,51010,51040,35700
14:10,51050,51060,50980,51040,44300
14:11,51040,51090,51000,51010,53100
14:12,51000,51000,50900,50920,82200
14:13,50910,50950,50870,50890,62600
14:14,50890,50940,50870,50920,38800
14:15,50920,50940,50700,50700,132400
14:16,50690,50760,50640,50670,76900
14:17,50660,50740,50650,50720,63300
14:18,50720,50760,50670,50730,51800
14:19,50730,50740,50660,50670,53100
14:20,50680,50740,50620,50720,81000
14:21,50720,50750,50660,50690,36500
14:22,50690,50700,50650,50660,30800
14:23,50660,50670,50630,50660,39400
14:24,50650,50700,50640,50670,40400
14:25,50660,50660,50550,50580,90800
14:26,50570,50730,50550,50710,85300
14:27,50720,50720,50610,50630,40100
14:28,50630,50640,50520,50560,66100
14:29,50550,50600,50520,50550,49100
14:30,50540,50580,50430,50450,132000
14:31,50440,50510,50380,50390,96700
14:32,50390,50430,50330,50410,101600
14:33,50400,50410,50320,50370,68900
14:34,50370,50430,50320,50430,71900
14:35,50430,50500,50370,50490,88300
14:36,50490,50560,50390,50540,68400
14:37,50540,50610,50520,50530,96600
14:38,50520,50660,50520,50590,88000
14:39,50600,50630,50510,50520,62800
14:40,50530,50770,50520,50740,110600
14:41,50740,50740,50660,50670,61900
14:42,50670,50690,50530,50550,71300
14:43,50550,50550,50400,50430,112400
14:44,50430,50490,50310,50380,120900
14:45,50380,50580,50320,50520,104200
14:46,50530,50530,50470,50470,46800
14:47,50470,50500,50400,50410,51100
14:48,50410,50490,50380,50490,57400
14:49,50500,50520,50460,50520,53300
14:50,50520,50520,50430,50460,53900
14:51,50470,50600,50460,50560,71600
14:52,50560,50610,50510,50580,60200
14:53,50580,50580,50510,50520,36000
14:54,50520,50630,50510,50590,58000
14:55,50590,50590,50440,50440,98800
14:56,50430,50650,50430,50600,75200
14:57,50600,50600,50540,50540,28000
14:58,50540,50760,50530,50740,115900
14:59,50730,50750,50560,50620,87500
15:00,50610,50640,50530,50550,72600
15:01,50540,50600,50520,50570,55800
15:02,50560,50620,50540,50580,55500
15:03,50590,50610,50580,50580,26300
15:04,50570,50630,50550,50600,54500
15:05,50600,50600,50470,50560,103400
15:06,50570,50570,50430,50470,82400
15:07,50470,50530,50460,50480,59500
15:08,50480,50610,50470,50580,76900
15:09,50580,50640,50570,50590,50200
15:10,50580,50620,50530,50590,49700
15:11,50600,50670,50590,50640,58600
15:12,50640,50680,50600,50670,52900
15:13,50660,50750,50640,50730,70400
15:14,50740,50770,50680,50680,74400
15:15,50690,50850,50680,50820,100600
15:16,50820,50840,50790,50840,59300
15:17,50840,50870,50760,50770,83400
15:18,50780,50830,50750,50800,55000
15:19,50800,50820,50780,50790,40700
15:20,50790,50790,50700,50750,86300
15:21,50740,50830,50720,50780,51300
15:22,50790,50820,50770,50780,55000
15:23,50770,50790,50710,50750,57800
15:24,50750,50750,50700,50740,64900
