時刻,始値,高値,安値,終値,出来高
10:58,50100,50120,50030,50050,51500
10:59,50060,50140,50040,50140,44300
11:00,50140,50170,50030,50060,54400
11:01,50050,50150,50050,50140,35200
11:02,50150,50150,50010,50020,64500
11:03,50010,50100,50000,50060,69200
11:04,50060,50100,50010,50090,39300
11:05,50080,50110,50070,50080,26600
11:06,50070,50110,49960,50010,93300
11:07,50000,50070,50000,50050,30700
11:08,50050,50070,50030,50050,18100
11:09,50050,50060,50020,50050,20900
11:10,50060,50180,50060,50180,80600
11:11,50170,50220,50170,50200,59200
11:12,50200,50220,50170,50180,34800
11:13,50180,50200,50160,50180,20300
11:14,50180,50240,50180,50210,44300
11:15,50210,50280,50200,50280,40500
11:16,50280,50330,50270,50290,72300
11:17,50290,50330,50250,50330,40100
11:18,50320,50330,50290,50310,37000
11:19,50320,50330,50220,50250,48300
11:20,50250,50310,50230,50270,41200
11:21,50270,50270,50180,50190,47200
11:22,50180,50190,50120,50170,48600
11:23,50160,50180,50100,50100,38100
11:24,50100,50160,50060,50080,51700
11:25,50070,50130,50070,50120,25200
11:26,50120,50190,50070,50110,52800
11:27,50110,50130,50090,50100,18300
11:28,50100,50140,50100,50130,18000
11:29,50130,50160,50130,50150,29800
11:30,50150,50150,50150,50150,18800
12:30,50200,50520,50150,50440,299000
12:31,50460,50480,50290,50300,92900
12:32,50300,50360,50270,50330,75700
12:33,50340,50360,50250,50310,74800
12:34,50300,50320,50270,50290,34100
12:35,50290,50370,50270,50310,65700
12:36,50310,50410,50250,50400,95700
12:37,50410,50490,50410,50480,76900
12:38,50480,50600,50440,50560,113400
12:39,50560,50590,50530,50560,69900
12:40,50570,50630,50530,50610,74900
12:41,50600,50650,50570,50610,66600
12:42,50610,50620,50570,50570,50500
12:43,50570,50630,50510,50530,76000
12:44,50530,50580,50520,50570,52700
12:45,50580,50720,50570,50720,97700
12:46,50720,50830,50710,50830,103300
12:47,50830,50830,50770,50800,80300
12:48,50790,50820,50740,50780,68900
12:49,50790,50920,50770,50910,126300
12:50,50910,51060,50900,51060,153500
12:51,51070,51070,50990,51030,86000
12:52,51020,51200,51020,51170,156600
12:53,51180,51210,51070,51070,95300
12:54,51080,51170,51060,51100,84500
12:55,51100,51110,51040,51110,83600
12:56,51100,51110,50890,50950,170100
12:57,50940,50970,50900,50940,57700
12:58,50940,50970,50900,50950,57300
12:59,50950,50960,50850,50850,103600
13:00,50850,50860,50770,50820,138100
13:01,50820,50860,50740,50820,86600
13:02,50820,50840,50710,50820,93800
13:03,50820,50830,50730,50800,51400
13:04,50800,50980,50790,50960,122700
13:05,50960,51000,50870,50910,105700
13:06,50920,50920,50780,50800,69600
13:07,50790,50790,50560,50560,154300
13:08,50570,50690,50560,50600,82600
13:09,50600,50640,50570,50610,48900
13:10,50600,50730,50580,50680,88700
13:11,50670,50680,50530,50540,94500
13:12,50550,50590,50500,50580,81600
13:13,50580,50590,50540,50570,34100
13:14,50580,50680,50580,50660,56300
13:15,50660,50670,50590,50630,55600
13:16,50640,50730,50620,50700,77100
13:17,50700,50710,50600,50620,44000
13:18,50610,50670,50610,50670,28500
13:19,50670,50700,50630,50700,31200
13:20,50700,50750,50680,50700,70100
13:21,50690,50720,50660,50720,29200
13:22,50720,50740,50650,50670,42900
13:23,50660,50660,50600,50610,43000
13:24,50620,50640,50600,50630,24500
13:25,50620,50650,50580,50630,56200
13:26,50640,50650,50600,50650,37200
13:27,50660,50680,50600,50610,35800
13:28,50620,50700,50610,50700,27500
13:29,50690,50700,50640,50660,20600
13:30,50660,50730,50630,50700,52800
13:31,50700,50710,50670,50680,24400
13:32,50690,50690,50610,50630,47600
13:33,50630,50690,50630,50680,22000
13:34,50690,50690,50600,50610,45200
13:35,50610,50610,50530,50550,59300
13:36,50560,50580,50530,50540,46700
13:37,50560,50560,50450,50470,86300
13:38,50470,50480,50420,50420,42900
13:39,50420,50470,50380,50450,88200
13:40,50450,50490,50430,50480,39200
13:41,50470,50510,50450,50510,47300
13:42,50500,50520,50450,50480,33100
13:43,50480,50500,50450,50460,23900
13:44,50460,50490,50450,50480,27200
13:45,50480,50480,50390,50410,52900
13:46,50410,50420,50330,50340,62100
13:47,50350,50370,50300,50320,65800
13:48,50320,50350,50300,50310,42800
13:49,50310,50330,50250,50310,65100
13:50,50310,50370,50300,50360,52100
13:51,50360,50370,50320,50330,28800
13:52,50330,50350,50310,50320,24900
13:53,50310,50390,50280,50380,55400
13:54,50380,50430,50360,50420,42100
13:55,50420,50460,50420,50440,41400
13:56,50450,50450,50400,50400,34700
13:57,50390,50470,50390,50450,38700
13:58,50450,50450,50380,50410,29900
13:59,50410,50410,50380,50400,21200
14:00,50410,50440,50390,50430,27100
14:01,50430,50470,50400,50460,34300
14:02,50460,50500,50460,50500,41600
14:03,50500,50500,50430,50450,42700
14:04,50450,50450,50410,50420,20800
14:05,50420,50420,50350,50360,59600
14:06,50360,50400,50360,50400,29000
14:07,50400,50460,50390,50410,38500
14:08,50410,50410,50340,50350,39800
14:09,50360,50390,50350,50370,23700
14:10,50360,50410,50350,50380,25000
14:11,50380,50390,50180,50200,148700
14:12,50200,50240,50180,50210,38800
14:13,50210,50230,50200,50210,31600
14:14,50210,50240,50200,50230,31200
14:15,50230,50320,50210,50300,59300
14:16,50300,50310,50240,50290,31600
14:17,50290,50290,50250,50280,25800
14:18,50280,50320,50270,50310,28200
14:19,50310,50320,50200,50210,56500
14:20,50220,50230,50180,50190,45300
14:21,50190,50200,50160,50190,30800
14:22,50190,50230,50170,50200,43000
14:23,50200,50210,50180,50210,23100
14:24,50200,50260,50200,50220,32400
14:25,50230,50230,50110,50130,89600
14:26,50120,50160,50020,50030,120400
14:27,50040,50060,50020,50020,68800
14:28,50030,50070,49980,50060,165300
14:29,50060,50100,50060,50080,39700
14:30,50080,50120,50080,50120,40900
14:31,50110,50150,50090,50110,49800
14:32,50100,50130,50090,50120,24200
14:33,50130,50130,50090,50100,30000
14:34,50100,50100,50070,50080,25300
14:35,50080,50080,50010,50040,50600
14:36,50030,50040,49960,49970,82200
14:37,49960,50020,49960,50000,56200
14:38,50000,50030,49970,50020,35200
14:39,50020,50030,50010,50030,25300
14:40,50030,50040,49970,50010,44900
14:41,50000,50010,49970,50000,24100
14:42,49990,50010,49980,50000,40200
14:43,50000,50050,49990,49990,50800
14:44,49990,50050,49960,50020,65800
14:45,50020,50030,49980,50000,43500
14:46,50000,50020,49940,50000,58500
14:47,50000,50030,50000,50030,27900
14:48,50030,50080,50020,50070,47800
14:49,50070,50090,50060,50080,32300
14:50,50090,50130,50090,50120,84900
14:51,50130,50170,50110,50170,52700
14:52,50170,50170,50110,50110,41500
14:53,50100,50110,50080,50090,25400
14:54,50100,50110,50090,50100,15900
14:55,50110,50150,50090,50140,29500
14:56,50140,50220,50130,50200,54000
14:57,50210,50220,50140,50160,45700
14:58,50170,50190,50160,50190,20000
14:59,50190,50200,50160,50190,26800
15:00,50190,50220,50190,50200,36700
15:01,50200,50280,50190,50260,74100
15:02,50270,50290,50260,50280,50700
15:03,50270,50290,50150,50150,84300
15:04,50160,50190,50060,50060,82900
15:05,50060,50110,50040,50090,56100
15:06,50080,50090,50030,50040,30200
15:07,50040,50070,50020,50020,35200
15:08,50020,50040,49990,50040,71800
15:09,50030,50060,50030,50060,33200
15:10,50060,50150,50040,50140,62500
15:11,50130,50130,50080,50110,26100
15:12,50100,50140,50100,50120,30700
15:13,50120,50120,50070,50100,36700
15:14,50100,50130,50090,50090,32000
15:15,50080,50110,50050,50070,40000
15:16,50080,50080,50050,50060,25200
15:17,50060,50090,50050,50070,22500
15:18,50060,50070,50060,50060,14500
15:19,50070,50110,50060,50070,48300
15:20,50070,50120,50070,50100,32400
15:21,50100,50110,50070,50080,33700
15:22,50080,50100,50060,50070,28500
15:23,50080,50080,50010,50020,61400
15:24,50010,50050,50000,50000,94400
