時刻,始値,高値,安値,終値,出来高
10:02,60450,60530,60380,60450,128000
10:03,60430,60490,60340,60480,125400
10:04,60480,60640,60460,60620,152400
10:05,60620,60620,60440,60460,120500
10:06,60470,60600,60410,60550,91200
10:07,60540,60620,60480,60600,85900
10:08,60620,60700,60580,60660,117400
10:09,60660,60680,60590,60650,64500
10:10,60650,60690,60570,60620,102700
10:11,60620,60700,60530,60580,118900
10:12,60570,60610,60480,60520,88400
10:13,60510,60580,60460,60560,90900
10:14,60570,60600,60480,60560,99400
10:15,60550,60560,60370,60390,131200
10:16,60380,60480,60290,60300,120800
10:17,60310,60370,60270,60340,116200
10:18,60340,60370,60210,60290,158200
10:19,60280,60290,60200,60200,90700
10:20,60200,60300,60160,60270,130300
10:21,60270,60380,60240,60360,95800
10:22,60350,60450,60320,60410,85400
10:23,60420,60470,60320,60340,88800
10:24,60330,60350,60100,60120,127300
10:25,60120,60290,60120,60290,70400
10:26,60290,60330,60210,60220,50900
10:27,60230,60280,60170,60230,59200
10:28,60240,60340,60240,60300,67000
10:29,60280,60380,60280,60360,48400
10:30,60360,60640,60340,60620,156700
10:31,60630,60670,60600,60670,74500
10:32,60670,60700,60610,60680,87500
10:33,60680,60740,60670,60710,94400
10:34,60720,60740,60570,60590,100400
10:35,60590,60610,60500,60600,77400
10:36,60590,60690,60580,60670,42000
10:37,60670,60680,60570,60620,50800
10:38,60610,60680,60600,60660,36100
10:39,60670,60740,60620,60710,91700
10:40,60700,60730,60630,60720,55400
10:41,60730,60810,60720,60790,153100
10:42,60780,60950,60690,60690,289900
10:43,60690,60740,60600,60620,114900
10:44,60620,60680,60610,60670,42600
10:45,60650,60720,60600,60710,78000
10:46,60710,60750,60640,60660,74400
10:47,60650,60690,60640,60680,34600
10:48,60680,60690,60660,60670,23100
10:49,60670,60700,60580,60650,75800
10:50,60650,60660,60500,60500,74800
10:51,60500,60500,60400,60450,81300
10:52,60450,60570,60450,60570,67700
10:53,60560,60570,60460,60540,54700
10:54,60540,60550,60460,60490,41200
10:55,60490,60520,60440,60450,36100
10:56,60450,60560,60420,60540,53300
10:57,60540,60550,60410,60420,52500
10:58,60430,60470,60370,60410,49500
10:59,60410,60410,60350,60360,41800
11:00,60360,60450,60350,60440,68800
11:01,60430,60450,60340,60420,45600
11:02,60420,60520,60380,60510,68400
11:03,60500,60640,60490,60620,81700
11:04,60620,60630,60480,60520,84900
11:05,60510,60580,60370,60370,70700
11:06,60370,60480,60320,60450,59600
11:07,60440,60570,60430,60540,57100
11:08,60540,60540,60500,60510,28200
11:09,60520,60550,60460,60460,35300
11:10,60460,60530,60460,60500,39100
11:11,60510,60610,60470,60600,64900
11:12,60590,60590,60540,60560,21900
11:13,60570,60620,60540,60610,30900
11:14,60610,60620,60520,60580,47700
11:15,60590,60610,60550,60590,31800
11:16,60590,60660,60560,60610,62500
11:17,60620,60630,60500,60520,44200
11:18,60530,60550,60460,60500,48700
11:19,60510,60600,60510,60590,27200
11:20,60600,60650,60580,60580,44200
11:21,60590,60610,60580,60590,13600
11:22,60590,60600,60560,60590,20300
11:23,60580,60700,60580,60660,68000
11:24,60680,60700,60610,60640,43000
11:25,60630,60640,60540,60580,36000
11:26,60580,60580,60490,60540,42700
11:27,60530,60560,60520,60550,17200
11:28,60550,60630,60520,60590,44300
11:29,60600,60600,60520,60520,24100
11:30,60540,60540,60540,60540,21000
12:30,60760,61040,60750,60810,466000
12:31,60800,60880,60600,60850,195000
12:32,60850,60900,60790,60880,84500
12:33,60870,60880,60510,60560,181500
12:34,60560,60610,60540,60600,93400
12:35,60610,60690,60590,60650,187800
12:36,60650,60690,60530,60550,109600
12:37,60550,60580,60520,60570,49100
12:38,60560,60590,60430,60470,119700
12:39,60480,60540,60440,60440,63700
12:40,60460,60470,60360,60360,86500
12:41,60360,60400,60210,60220,142800
12:42,60220,60230,60110,60160,149000
12:43,60150,60240,60130,60170,94000
12:44,60180,60200,60150,60180,54700
12:45,60180,60230,60120,60220,97000
12:46,60230,60250,60160,60180,83200
12:47,60180,60200,60020,60070,134600
12:48,60070,60200,60060,60140,86200
12:49,60140,60220,60130,60180,62000
12:50,60180,60220,60120,60200,61700
12:51,60200,60220,60110,60110,67400
12:52,60120,60150,59770,59780,257400
12:53,59790,59880,59750,59830,102900
12:54,59830,59910,59800,59900,80000
12:55,59890,59940,59880,59880,69600
12:56,59890,59930,59830,59900,87600
12:57,59880,59910,59750,59820,95900
12:58,59810,59870,59810,59870,48300
12:59,59870,59950,59840,59950,73600
13:00,59950,59980,59910,59960,76200
13:01,59960,60000,59960,59990,65400
13:02,59990,60040,59990,60030,120300
13:03,60030,60150,60030,60130,179000
13:04,60130,60200,60120,60200,78700
13:05,60200,60290,60170,60240,125500
13:06,60250,60270,60170,60190,72900
13:07,60180,60180,59900,59950,162900
13:08,59960,60000,59910,59980,69700
13:09,59970,60040,59960,60020,104300
13:10,60010,60020,59880,59970,90000
13:11,59970,59990,59960,59960,22900
13:12,59960,60020,59940,60000,54100
13:13,60000,60070,59990,60070,77300
13:14,60070,60070,59910,59920,81100
13:15,59920,59990,59880,59900,72900
13:16,59900,59920,59850,59870,66400
13:17,59870,59890,59850,59880,39400
13:18,59880,59950,59860,59920,51900
13:19,59930,60000,59900,59990,53600
13:20,60000,60000,59920,59930,48400
13:21,59940,59980,59930,59940,27700
13:22,59930,59980,59910,59980,34300
13:23,59990,60050,59920,60040,71500
13:24,60040,60050,60010,60030,29500
13:25,60030,60040,60010,60020,16300
13:26,60010,60050,59950,59960,61900
13:27,59970,60050,59960,60050,36000
13:28,60040,60050,59980,59990,25300
13:29,59990,60050,59950,60030,50900
13:30,60030,60040,59970,59990,30100
13:31,59990,60070,59980,60070,62300
13:32,60070,60070,59970,60000,47900
13:33,60000,60030,59930,59980,62400
13:34,59980,60150,59930,60100,159500
13:35,60100,60120,59870,59900,114100
13:36,59900,59960,59860,59950,54200
13:37,59960,60020,59910,60000,55000
13:38,60010,60090,59990,60080,58600
13:39,60090,60140,60060,60140,59100
13:40,60140,60210,60130,60180,76600
13:41,60180,60190,60130,60130,46900
13:42,60150,60170,60110,60150,28500
13:43,60150,60190,60100,60110,51400
13:44,60110,60190,60070,60180,50300
13:45,60170,60200,60160,60180,31400
13:46,60190,60220,60190,60210,46000
13:47,60210,60210,60160,60180,38100
13:48,60170,60200,60130,60200,41300
13:49,60190,60210,60170,60200,24300
13:50,60200,60250,60200,60240,48500
13:51,60250,60250,60210,60230,22800
13:52,60220,60220,60150,60200,51000
13:53,60180,60200,59830,59890,169400
13:54,59900,59940,59880,59920,60500
13:55,59910,59990,59760,59810,141100
13:56,59820,59830,59600,59730,168900
13:57,59730,59780,59720,59750,62600
13:58,59750,59790,59720,59750,51000
13:59,59750,59760,59600,59630,79200
14:00,59630,59630,59510,59540,106100
14:01,59540,59550,59360,59440,148700
14:02,59440,59560,59420,59520,100700
14:03,59520,59700,59520,59660,103800
14:04,59660,59740,59650,59660,85600
14:05,59660,59660,59570,59600,61800
14:06,59600,59600,59500,59550,72800
14:07,59560,59580,59490,59510,60700
14:08,59510,59520,59320,59340,110200
14:09,59340,59490,59240,59490,186100
14:10,59480,59490,59310,59340,97900
14:11,59340,59470,59300,59470,89900
14:12,59470,59600,59470,59570,101300
14:13,59560,59620,59560,59590,54700
14:14,59590,59630,59530,59580,69900
14:15,59570,59590,59470,59520,71000
14:16,59520,59670,59500,59650,83300
14:17,59660,59780,59590,59780,104200
14:18,59770,59770,59700,59740,53400
14:19,59740,59770,59710,59770,46700
14:20,59770,59840,59760,59820,100500
14:21,59810,59830,59730,59770,66800
14:22,59770,59780,59720,59720,33200
14:23,59730,59780,59700,59710,59600
14:24,59710,59820,59660,59790,81000
14:25,59790,59820,59630,59660,88500
14:26,59660,59760,59650,59720,41400
14:27,59730,59780,59680,59730,40400
14:28,59720,59750,59670,59720,37100
14:29,59730,59780,59710,59750,35100
14:30,59750,59770,59570,59670,89400
14:31,59670,59800,59600,59610,78600
14:32,59610,59640,59510,59530,86900
14:33,59520,59520,59420,59490,97300
14:34,59490,59520,59430,59520,51400
14:35,59520,59640,59470,59560,85200
14:36,59570,59650,59570,59650,48400
14:37,59640,59650,59530,59550,57800
14:38,59560,59650,59520,59630,42400
14:39,59640,59690,59620,59640,48900
14:40,59630,59660,59520,59550,69000
14:41,59550,59550,59360,59370,114800
14:42,59370,59430,59300,59380,93100
14:43,59370,59400,58960,58990,308000
14:44,58990,59040,58900,59020,149300
14:45,59020,59140,58980,58990,114900
14:46,58990,59020,58800,58830,127000
14:47,58830,59040,58810,59040,138800
14:48,59030,59110,59010,59060,84200
14:49,59050,59090,58990,59010,58900
14:50,59020,59050,58890,58920,93200
14:51,58910,59050,58820,58970,128100
14:52,58940,59000,58920,58940,41600
14:53,58930,59070,58900,59050,81900
14:54,59040,59080,58940,58960,59700
14:55,58960,59030,58890,58980,66700
14:56,58970,59060,58940,59040,61700
14:57,59040,59050,58930,58940,63200
14:58,58950,58950,58800,58930,85600
14:59,58920,58950,58870,58890,47400
15:00,58900,58920,58640,58650,137300
15:01,58660,58770,58620,58690,107000
15:02,58700,58740,58590,58590,112600
15:03,58590,58710,58590,58670,72100
15:04,58660,58660,58410,58440,191900
15:05,58450,58480,58250,58370,218000
15:06,58370,58400,57780,57970,510000
15:07,57970,58080,57890,57960,383700
15:08,57960,58100,57900,58080,179300
15:09,58090,58410,58090,58310,239900
15:10,58310,58400,58100,58400,201600
15:11,58410,58410,57910,57960,250900
15:12,57950,58080,57870,57970,138500
15:13,57960,58060,57920,57930,70600
15:14,57950,58010,57910,57940,95900
15:15,57930,58100,57780,58010,253900
15:16,58010,58030,57830,57870,88400
15:17,57870,57890,57680,57700,161900
15:18,57710,57780,57660,57670,119900
15:19,57680,57710,57430,57480,212100
15:20,57470,57580,57340,57410,172700
15:21,57420,57500,57040,57240,235000
15:22,57220,57380,57140,57350,111700
15:23,57330,57580,57310,57350,145400
15:24,57360,57600,57270,57550,130200
15:30,57410,57410,57410,57410,0
