時刻,始値,高値,安値,終値,出来高
12:36,111350,111400,111150,111200,55300
12:37,111250,111250,110850,110950,88400
12:38,110900,111000,110400,110500,156400
12:39,110500,110650,110150,110300,118800
12:40,110250,110500,110050,110050,90300
12:41,110050,110100,109800,109900,173300
12:42,109950,110200,109750,109800,96800
12:43,109750,110000,109650,109750,74200
12:44,109750,110100,109600,110100,91500
12:45,110050,110400,110000,110300,81000
12:46,110300,110350,110000,110350,57600
12:47,110300,110350,110200,110200,35500
12:48,110200,110200,110000,110150,36000
12:49,110100,110150,109850,109850,42100
12:50,109850,110250,109850,110150,55300
12:51,110150,110450,110100,110450,63800
12:52,110400,110450,110250,110300,33400
12:53,110250,110400,110100,110100,40900
12:54,110100,110200,109900,110100,44800
12:55,110150,110150,109950,110050,55600
12:56,110050,110050,109650,109650,64100
12:57,109650,109800,109500,109550,79600
12:58,109550,109850,109550,109800,34400
12:59,109850,109850,109650,109750,26000
13:00,109750,109950,109700,109850,33400
13:01,109850,110000,109800,109900,28400
13:02,109950,110000,109900,110000,13900
13:03,110000,110100,109950,110100,46900
13:04,110100,110150,109900,109950,35700
13:05,109950,110250,109900,110200,56600
13:06,110200,110400,110100,110350,69400
13:07,110350,110400,110300,110350,25400
13:08,110350,110350,110200,110250,31300
13:09,110250,110400,110250,110400,21600
13:10,110400,110400,110300,110300,25800
13:11,110300,110300,110050,110050,37200
13:12,110050,110150,110000,110100,25800
13:13,110050,110150,110000,110050,32700
13:14,110000,110000,109850,109900,31300
13:15,109850,109950,109800,109850,32800
13:16,109900,110100,109800,110050,36700
13:17,110000,110150,110000,110050,19800
13:18,110050,110150,110050,110150,10300
13:19,110150,110200,109800,109850,45000
13:20,109800,109900,109700,109700,46600
13:21,109700,109850,109700,109850,20400
13:22,109800,109800,109700,109700,14700
13:23,109700,109700,109350,109450,112700
13:24,109400,109650,109400,109550,40400
13:25,109500,109600,109350,109450,55700
13:26,109550,109550,109350,109350,35700
13:27,109350,109350,109150,109250,70300
13:28,109200,109300,109100,109200,49700
13:29,109200,109300,109000,109000,43500
13:30,109000,109100,108800,108800,106000
13:31,108800,109000,108600,108650,93200
13:32,108650,109300,108650,109150,91000
13:33,109100,109600,109100,109500,80600
13:34,109550,109650,109350,109650,70000
13:35,109600,109650,109300,109400,52700
13:36,109400,109550,109350,109350,29600
13:37,109300,109450,109250,109300,28900
13:38,109300,109550,109250,109500,43700
13:39,109450,109650,109400,109650,52300
13:40,109650,109900,109650,109800,89500
13:41,109800,109900,109700,109750,39900
13:42,109700,109750,109500,109600,42300
13:43,109650,109700,109600,109650,12900
13:44,109650,109700,109550,109700,23800
13:45,109650,109700,109450,109650,35600
13:46,109700,109850,109650,109750,46500
13:47,109750,109900,109700,109850,40500
13:48,109850,109900,109550,109550,54300
13:49,109600,109750,109600,109700,14500
13:50,109700,109700,109600,109650,21900
13:51,109650,109800,109650,109800,21900
13:52,109800,109850,109750,109800,23000
13:53,109800,109800,109650,109800,29000
13:54,109850,109900,109750,109900,32500
13:55,109900,110000,109900,109950,43700
13:56,109900,110000,109900,109950,19900
13:57,109950,109950,109800,109850,30000
13:58,109850,109900,109800,109800,10200
13:59,109800,109950,109800,109850,18200
14:00,109850,109900,109750,109800,36400
14:01,109750,109850,109750,109750,17400
14:02,109750,109800,109600,109600,43400
14:03,109600,109600,109300,109300,61100
14:04,109350,109400,109200,109350,42700
14:05,109300,109400,109100,109200,49700
14:06,109250,109500,109200,109450,38500
14:07,109450,109700,109450,109700,44400
14:08,109650,109700,109550,109550,23900
14:09,109550,109650,109500,109550,17800
14:10,109550,109550,109300,109300,26500
14:11,109350,109550,109300,109400,19900
14:12,109350,109450,109350,109350,9600
14:13,109350,109350,109200,109300,33100
14:14,109300,109400,109250,109400,14200
14:15,109350,109400,109250,109250,29500
14:16,109250,109300,109200,109250,19500
14:17,109250,109450,109250,109400,18200
14:18,109350,109350,109300,109300,9600
14:19,109300,109400,109300,109350,7400
14:20,109350,109400,109350,109350,6100
14:21,109350,109550,109350,109500,31800
14:22,109550,109550,109450,109450,9300
14:23,109500,109600,109450,109550,23600
14:24,109550,109800,109500,109750,42400
14:25,109750,109850,109700,109850,21900
14:26,109800,109900,109800,109850,23500
14:27,109850,109950,109850,109950,13800
14:28,109900,110150,109900,110100,96600
14:29,110100,110250,110050,110250,62100
14:30,110250,110250,110050,110100,59200
14:31,110100,110200,110050,110200,40100
14:32,110150,110300,110150,110250,35500
14:33,110250,110250,110100,110150,25500
14:34,110150,110300,110150,110250,37200
14:35,110300,110600,110250,110450,164800
14:36,110450,110600,110400,110550,59300
14:37,110550,110600,110200,110300,74000
14:38,110350,110350,110000,110050,63700
14:39,110100,110100,109850,109850,44000
14:40,109900,110050,109900,109950,28500
14:41,110000,110100,109950,110000,29600
14:42,110000,110050,110000,110050,12200
14:43,110000,110050,109900,109900,25400
14:44,109900,109900,109600,109700,80300
14:45,109750,109850,109700,109800,14000
14:46,109800,109850,109700,109700,21600
14:47,109750,109750,109650,109700,14300
14:48,109700,109850,109700,109750,23900
14:49,109750,109900,109750,109850,17700
14:50,109850,109850,109450,109500,59500
14:51,109500,109600,109500,109600,15800
14:52,109550,109650,109500,109600,19100
14:53,109550,109600,109350,109400,41800
14:54,109400,109500,109300,109400,33100
14:55,109350,109550,109300,109500,21800
14:56,109500,109550,109350,109400,24300
14:57,109400,109400,109300,109300,18000
14:58,109350,109400,109300,109350,14100
14:59,109300,109500,109250,109300,41700
15:00,109350,109350,109200,109250,16300
15:01,109300,109600,109300,109500,53200
15:02,109550,109600,109500,109600,19700
15:03,109550,109600,109450,109450,23000
15:04,109500,109550,109400,109500,22600
15:05,109500,109750,109500,109700,41700
15:06,109700,109700,109500,109550,28600
15:07,109550,109650,109500,109650,13500
15:08,109650,109650,109550,109600,19000
15:09,109550,109600,109550,109550,19500
15:10,109600,109650,109550,109550,26300
15:11,109600,109600,109500,109550,20800
15:12,109550,109550,109250,109350,77400
15:13,109400,109400,109300,109400,23500
15:14,109400,109550,109400,109500,24700
15:15,109450,109450,109350,109450,26400
15:16,109400,109450,109250,109300,32300
15:17,109300,109450,109300,109400,34900
15:18,109400,109450,109300,109350,16800
15:19,109350,109400,109200,109200,35100
15:20,109200,109250,109100,109100,45900
15:21,109100,109200,108850,108850,77300
15:22,108850,109550,108850,109300,112500
15:23,109350,109500,109200,109450,56500
15:24,109450,109500,109200,109500,76300
15:30,108700,108700,108700,108700,0
