時刻,始値,高値,安値,終値,出来高
09:05,80500,81000,80220,80850,0
09:10,80830,81200,78920,80010,2046900
09:15,80000,80110,79400,80070,1000300
09:20,80060,80550,79780,80300,1086600
09:25,80290,80430,79810,80120,613700
09:30,80120,80170,79820,79990,441500
09:35,79990,80430,79980,80260,761400
09:40,80260,80820,80160,80250,926900
09:45,80240,81280,80210,81180,1216700
09:50,81180,81420,80700,81350,1074900
09:55,81370,81600,81150,81560,919700
10:00,81570,81600,81110,81320,602400
10:05,81340,81460,80850,80950,735400
10:10,80950,81460,80700,81320,635000
10:15,81340,81430,80830,80980,554700
10:20,80970,81190,80730,80750,422800
10:25,80750,80860,79810,80120,889600
10:30,80140,80840,80010,80840,678900
10:35,80820,80880,80350,80570,477200
10:40,80600,81390,80510,81160,740100
10:45,81170,81300,80830,80990,395600
10:50,81000,81290,80830,81200,368100
10:55,81190,81400,81150,81300,404800
11:00,81290,81350,81120,81270,244400
11:05,81270,81300,80770,81130,380100
11:10,81110,81240,80940,81020,245300
11:15,81040,81590,81020,81590,522700
11:20,81590,81700,81390,81450,524200
11:25,81460,81610,81440,81600,254800
11:30,81570,81630,81570,81630,31900
12:30,81440,81660,81110,81360,778200
12:35,81370,81540,81180,81210,443800
12:40,81200,81580,81150,81430,498000
12:45,81430,81540,81200,81310,343500
12:50,81320,81560,81260,81490,358200
12:55,81500,81580,81310,81400,305500
13:00,81410,81490,81250,81430,265800
13:05,81430,81500,81380,81400,167400
13:10,81410,81500,81310,81430,244800
13:15,81440,81440,81150,81180,289900
13:20,81190,81320,81100,81320,256400
13:25,81320,81550,81310,81510,384400
13:30,81510,81880,81500,81870,662900
13:35,81870,81940,81660,81850,374200
13:40,81870,82550,81780,82380,958400
13:45,82370,83130,82360,83050,1037100
13:50,83030,83140,82530,82890,862600
13:55,82870,83050,82730,82920,524000
14:00,82910,82980,82800,82820,328800
14:05,82830,82900,82250,82660,632400
14:10,82660,82920,82520,82850,406400
14:15,82860,82920,82670,82780,263700
14:20,82790,82990,82650,82920,377600
14:25,82930,82960,82620,82620,334400
14:30,82630,82800,82500,82660,331000
14:35,82660,82660,81940,82200,629400
14:40,82180,82530,82140,82180,464700
14:45,82180,82190,81400,81540,745000
14:50,81550,82020,81200,81750,662300
14:55,81720,81990,81400,81530,420900
15:00,81520,81700,81270,81570,435500
15:05,81590,81760,81300,81460,409900
15:10,81460,81980,81450,81760,440600
15:15,81770,81910,81640,81840,298100
15:20,81840,82000,81670,81860,536800
15:25,81870,81870,81870,81870,200
15:30,81200,81200,81200,81200,0
