時刻,始値,高値,安値,終値,出来高
09:05,67000,67190,66130,66520,923700
09:10,66530,66590,65390,65980,1214000
09:15,65940,66170,64740,64820,1209500
09:20,64830,64990,63570,64170,1449600
09:25,64170,66160,64150,65830,1867900
09:30,65810,66020,64910,65420,1190700
09:35,65420,65900,65120,65230,843800
09:40,65220,65370,64600,64790,839400
09:45,64800,65170,64600,64960,690100
09:50,64960,65300,64580,65250,628400
09:55,65240,65250,64530,64650,516000
10:00,64670,64780,64280,64410,624100
10:05,64410,65050,64270,65000,565000
10:10,65010,65320,64720,64870,754400
10:15,64870,64940,64440,64780,448200
10:20,64790,65000,64560,64910,411300
10:25,64920,65030,64750,64980,368800
10:30,64970,65200,64790,65160,536400
10:35,65160,65180,64840,64900,435300
10:40,64910,65000,64550,64590,403500
10:45,64600,64750,64220,64290,515600
10:50,64270,65090,64220,64960,613000
10:55,64970,65070,64530,64730,359000
11:00,64720,64990,64620,64970,287600
11:05,64970,65040,64760,64780,284700
11:10,64790,64830,64610,64730,212200
11:15,64740,65020,64710,64850,253400
11:20,64850,64860,64590,64740,259400
11:25,64730,64810,64550,64710,273500
11:30,64690,64760,64690,64760,29800
12:30,64930,65460,64890,65270,970400
12:35,65260,65600,64880,64980,837400
12:40,64990,64990,64660,64890,463600
12:45,64880,64980,64450,64720,526000
12:50,64720,64980,64640,64930,268300
12:55,64930,65160,64810,65020,504700
13:00,65020,65040,64720,64780,287800
13:05,64790,64820,64340,64550,488900
13:10,64550,64810,64470,64720,299200
13:15,64720,64870,64660,64700,253600
13:20,64690,64940,64690,64880,195100
13:25,64890,65070,64880,64940,395700
13:30,64950,65290,64860,65270,389300
13:35,65270,65390,65070,65120,424300
13:40,65110,65220,65020,65110,272300
13:45,65120,65460,65100,65200,366800
13:50,65190,65200,64970,65130,369800
13:55,65130,65190,64980,65000,273900
14:00,65010,65060,64800,64840,346300
14:05,64850,64950,64500,64550,447300
14:10,64550,64640,64370,64620,491900
14:15,64610,64690,64380,64430,416100
14:20,64420,64630,64280,64510,383300
14:25,64520,64780,64480,64780,352400
14:30,64770,65010,64720,64760,492500
14:35,64750,64890,64670,64710,266800
14:40,64710,64940,64670,64810,233200
14:45,64830,64860,63700,63730,979900
14:50,63740,63850,62360,62460,1419800
14:55,62450,63160,62100,62540,1185800
15:00,62550,63200,62370,62420,720500
15:05,62440,62690,61930,62070,846100
15:10,62080,62360,61460,61530,922200
15:15,61530,61840,61150,61770,998900
15:20,61780,61840,61180,61540,693900
15:25,61570,61570,61570,61570,100
15:30,61880,61880,61880,61880,0
