時刻,始値,高値,安値,終値,出来高
09:05,23215,23380,23005,23125,931300
09:10,23130,23340,23085,23245,1153800
09:15,23255,23380,23035,23135,1084200
09:20,23130,23150,22860,22865,901700
09:25,22860,23070,22825,23030,731800
09:30,23030,23165,23010,23070,824600
09:35,23075,23085,22955,23010,446300
09:40,23000,23045,22770,22775,588000
09:45,22780,22785,22620,22685,810500
09:50,22685,22685,22485,22580,888700
09:55,22585,22610,22335,22530,822800
10:00,22535,22630,22330,22335,692900
10:05,22335,22525,22305,22505,565400
10:10,22505,22610,22405,22445,546200
10:15,22445,22550,22435,22505,334500
10:20,22500,22620,22480,22615,456500
10:25,22615,22710,22585,22660,664000
10:30,22655,22780,22620,22780,647700
10:35,22775,22820,22570,22640,730100
10:40,22635,22660,22465,22500,457700
10:45,22500,22550,22400,22540,439400
10:50,22540,22585,22485,22535,295900
10:55,22525,22565,22480,22535,161700
11:00,22535,22640,22505,22545,297800
11:05,22545,22575,22430,22460,302000
11:10,22465,22500,22390,22390,350900
11:15,22390,22400,22275,22380,503400
11:20,22375,22480,22350,22450,354900
11:25,22445,22465,22420,22455,136800
11:30,22465,22465,22465,22465,26600
12:30,22495,22640,22470,22525,794700
12:35,22525,22710,22510,22615,599100
12:40,22610,22665,22550,22580,385500
12:45,22585,22620,22510,22615,367500
12:50,22615,22660,22535,22585,481500
12:55,22585,22590,22465,22545,374600
13:00,22550,22580,22500,22525,234900
13:05,22525,22530,22430,22490,255500
13:10,22495,22515,22365,22395,354100
13:15,22390,22420,22335,22405,369200
13:20,22410,22420,22190,22215,622300
13:25,22215,22320,22185,22305,385300
13:30,22305,22350,22285,22320,299200
13:35,22320,22350,22150,22165,433400
13:40,22165,22290,22140,22280,280400
13:45,22285,22325,22200,22235,292200
13:50,22235,22240,22120,22170,306300
13:55,22175,22190,22080,22140,377600
14:00,22145,22215,22145,22190,342600
14:05,22190,22210,22130,22180,258900
14:10,22185,22250,22120,22225,362600
14:15,22225,22260,22200,22220,255500
14:20,22220,22260,22190,22225,293300
14:25,22225,22330,22200,22275,431500
14:30,22270,22300,22145,22170,402600
14:35,22170,22195,22115,22195,214100
14:40,22195,22250,22065,22090,468000
14:45,22090,22095,21950,21950,681000
14:50,21950,21990,21770,21820,729800
14:55,21825,21830,21640,21675,778400
15:00,21670,21720,21515,21540,887900
15:05,21535,21595,21400,21505,1009500
15:10,21500,21750,21400,21710,1069800
15:15,21710,21790,21620,21700,675400
15:20,21690,21750,21590,21605,596700
